client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479805.mp3	cc9c3742abb3010d10edad5e112585437b68e4a4a95b8b20d403575468677ba1	Ọnyʌñ adakka idaha akpan akpan emi ñwed ibibio mmiibaññake.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479807.mp3	8bfc1aa418d808fc6a6ff7add636f706e3f8cc4f584d4fb43fe7459e1ec1a830	Mma kift sitifịns amaadian obo.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479816.mp3	037933dfcb4a3e93d9e1f9505ffebda79148d8dc2a78adf664b135109931e9a3	Ke obio kopenhakịn.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479819.mp3	654719b2c2c0ebff2a6871502a6047e766843eab3d2a5d4fa51c5a6ae6f2744f	Ke ikọd ekop emaebo yak imọ inyọñ ikisiak ubon imọ iben ndịk inịm iso ke adaña uwak isua aboiyoke do.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479850.mp3	d373881b4fb8391923b6d205a7f28e9350fdfeeba92b8f13eb9cf1e94ba590ce	Ami ñkịd utom dọkta uwemedimọ enọọbọñ iwoketok nte ata ekamba uñwam enye esịnne edinam ibibio anie ñkọd mme nsehe.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479854.mp3	b100d63177a89c84c748535234acc4bacaf2519a0b7f6771de68d8099ae804b5	Anam nọ ntәkeyịn esịn idem ọmmọ ke edinam mme ido ammiikpinaaha nte ọmmọ enam.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479884.mp3	ddca7c589997f720263a20189ff7cbd509662215b7c3d7b4852d13630e01b4e2	Edibịp se ekpenam uwak owo ema enọ ekikere ebo yak edọñ ekedọkkọ ikọd ekop ebo ke idooho eyịn ikọd etefia owod asana.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479900.mp3	3f19c342c3da0796082c0f5923a5c3e0d78faf5fd5c82868c59123a9b96cebeb	Ete ufiop ibọk afo ayem edimbọọ mien uyo afịt emi ndufo esʌkkọ esidia mi amesiiñkịt.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479902.mp3	9e2051940a2dbc1d153ebd776781cdae540e13819b5cf7cf03aa823a74f91714	Ke ini ekebịppe ọmmọ mme mbuumo ke abaña itie odo.		2	0					ibb	
d9791eb7920b973ce113e443eb18e017f04d4182743086475060637c5bfdd1a3323442687d3aa574fdcb8f3912038665277f38839923c1981abaacd199b310bf	common_voice_ibb_41479932.mp3	8686ec9b1398b72d7dfa5ab6df7ed4968325e581a28eb8652b619892d5a1b9d3	Ọfʌd die ukod anie edọñọ nnan adiaha akpasọm amaakpa ufọk akpaneka mmi edido nsaha nso ke ebitañ aba.		2	0					ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41347407.mp3	8b5e4c4c094573b6e01a55877a499f10bb365e0323d9dff1fe23854aaad08096	Ndion ke imọ ikịtte ntak mbon krọs rifa ekpebooho ke adaña odo ke inyañ kadaba.		3	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41347416.mp3	318c5486f8a8526b8feb792fcd7bb8abc6aaa1574b7dbcdeb60c11417127f6f5	Ọyọhọ owo inaañ amaadat unan ke idaha enye akekaaha inyaaña mbon ekekpaññake do ndion emaeben enye ekaa ufọk ibọk.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41347418.mp3	fa83828f00845db5fef109bac50d7968b2494e22ee3a50831e2bf225fe46cbd4	Uuu ou abasi sọsọñọ o mme enam die nọ mmọọñ amaana asakka ekebooho ke owod idịm aseanam nọ amaana asakkaa.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41348246.mp3	73aea01c87a19259f70337605aef50e9608df50a2db537eac84883d79af09715	Ibịt ekenem ke enịm ubọk udom oto ke ubọọk eyịn unen ọdiọọñọ iñwañ.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41348322.mp3	3bad4ec1cf593bed811351d6b3b98133cf06ff2b3769b4120e17a435463d7212	Idịp ete ke imaidia se idiimaaha ke esie inaanam uyom nte esop mbakara.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41348323.mp3	24a2b2d1d749726287a40a94814183877370d587b2ba9ed9bd370b4df8aae71a	Abasi enyọñ abasi isọñ atịmme odo itọọtọd abasi enye atuak isọñ.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41348324.mp3	1019c8ca8a9bf594fee3da4ce43878a8079971acc23bc1d1c502754c4973799b	Ke imọ itie nte asasawrek.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41349325.mp3	9efa337bfe3df97810ff8972d3a813e74205bc29ce0ce0dbcf80837e7d42ce6c	Ate ana imọ ye anwaan imọ nte ọkuabasi isịne ukem afọñ.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41349328.mp3	b17f52f14c883a345dbc3a96d525de7fd4d6a5e34aec25ee4dd157a645a6198d	Ukpudue idem etamma ukọñọ isịm odo mbeeñe unọ.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41349330.mp3	ef15c751fa19abb45a91b484e0d0a16a93d950c462bdc96ddbb8b661d1e271de	Idiọñ ete akpeka odo iwuod owo se do ikọd etefia ema esọnnọ esio nte ñwed eka ubọk.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41349634.mp3	987a1d39c9835148ccc0734ab5467bbc2ea47a00bdf103e0cb5050950b239667	Enye amaabo nọ ibaan ke enyaanyaan ukot etie ebet ñkpọ atịppe.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41349636.mp3	bd682dfb0f289d5da30553a7d13cb78114baf86042b5b046af383b40363271c0	Dọkkọ enye bo ke nnyịn idiikanna inie ime aba dọkkọ enye bo ke usen eyop ekpo amaadat ekpo ayaatop eyop ọnyʌñ aben ifen.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41349638.mp3	7d3d0017436587b19d15d6793b11edb6f05bb301ce40349c6a5cad7d547a6c76	Ñkọ ndufo emediọọñọ odod ifañ ọsʌkkọ ọfrọ do daña ndọ ndọ adiaha akpasọm akesop nte ndañ.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41349779.mp3	1ac65b3e10b4191bcfdcca69ec93f409a11eba66567699bd891b80227ef0efb0	Ata esietak owo ufọk enie ekena akai afọn idem ama owo iseehe idem ñkañọtʌk.		2	0		female_feminine			ibb	
2e8f552fe31ef3fbee1a86bb60c733bd40a60874cac36f208af3e89040d7e3999fa33aa110481b011f6ffec3197e77409828b612d6b36a4b9ee3a994784a8d9a	common_voice_ibb_41349782.mp3	29f314e30e36cc400517e4f1f93030f9b39108567d5ff8d2d46bd7f06ed8b6a3	Mmekere mkpọ odo tutu idem ansịp ami nsañake do idooho ami ndo odo.		2	0		female_feminine			ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41246160.mp3	1effcf8ebd4159b63d53377a9c5b2a862dc77bf8232b2c8b6f4b3e83fc35bfeb	Mmọ ebono mmọọñ ntọrọrọñ ke akua owo idiọọñọke mme odo unyama.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41246165.mp3	3c1d63ff5b1eaeca8fcf5396d22e7b12c5038e7925b8cc6cbd7c7d5860d3ad77	Akedooho ñkanika abee itiaba.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41246624.mp3	72ea796416f3aa7d510727dbbeba395aea6c802d648fe8d1f82d1affea29371b	Akpan akpan sia uwak owo ekedikop ke adiaha akpasọm ikikaaha idịm asana ke fiọñaran.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41246625.mp3	045babd198b3097890e05694a8a42df2b8f512dc68abfaa9f7a0631106b75d3a	Ete idʌñ asaña ọbọọñ ọbọọñ ọdʌk ufuọd añwambre.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41246983.mp3	26b6d93da7973547690253df5fc6e3ca9c86394c7035bb660bc500e56afe9c15	Mm eka okon mkpọ ọwuọñọ owo do o esed ete adidʌñ akan anie ufọk ikọ odo ikisiññwañake.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41247538.mp3	1ad1b6ea6ee2a0cd75b67b749a5bac0fef8ac2adedbfe5395f4c1d9c77350dec	Ọtọk ikịm inyañ iduọkọduọk edem ete mmiiñwọññọ edem eka eya eñwọñ.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41247540.mp3	0e28314c35d6691a6ce65b503ec187a67bb3cd0af000274dcc9b2b17f79cab3e	Sia enye mmikidooho owo uwak ikọ se ekekop ke inua ọmmọ ekedo.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41247804.mp3	3ffd01618d3d2146ab8659f0f811cf622b5b4e05ce29c6597a441fe7d1a191fe	Ekịt ebo ke ekpeme ibaan ye ubọikpa eedәññoke ke mme itie ekọñ añwanake.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41248379.mp3	41bd6313498499ce8d30198552326cfd1d4349d2f781b60793e84f32da23974e	Da amekueeñe nnyịn emi misibaha ke idʌñ itịmme ifọn ke uduọk ukọd nte mbufo.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41248655.mp3	759dcda69e94ec2dffdc50396c4bd9965e5cb18937c9c0f76128b31447080bd4	Eyịn ọmọ amaaben enye akaa afịt ufọk ibọk ndien dọkta ikikanna ibọ isuuk.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41248657.mp3	4810ec44776304ca19a4269cf3c5f72536e3b236e7039008159446d50612f8be	Eyịn amaakịt ete akịt eset ayịn akịt ete idooho nsek.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41248659.mp3	4f5d098f800c3eb62231d61b4709cc41a5ef058386ef1cc21dd09e951c3d8684	Utu ke nsiak akpan ama mbiom atagha aya ndʌk usʌñ anen.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41248663.mp3	518c872bc99c16152cfcada2717ebc6f2b31bd5969aa90123c4db1c8dbc70117	Mma brọf ikisitreke edinọ owo etәk ndedeñ ñkpọ adidep itọñ ntie mbet brọf.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41248939.mp3	047c09a7986b1f61c50e64d3d90d2bb43212792dbce00e119c05bfecdb0c4bec	Usʌk ete ke isọñ mmọọñ enem idʌñ ukem nte obod mbakara emekap ekpeeb mkpọ.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41249258.mp3	37ee10775b5ba620946b993ccd2b1f42432dc287d06d3e994c9cb246e4ccace5	Ete edet nduonyoi.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41249269.mp3	092f4e7c6ab3aacf8d05ccec7e8b5e390524cf308a1960215f1e29f85d15d312	Usʌk ibaan ekama isọn eti eti.		2	1					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41249337.mp3	2fa8ad7385dc5d948452a6654b289b23b305bf5719ae452777e39da3519b1cca	Oo enyem ikọd ekop mme ikọd ntuen ekop se iba ke umio mm uwa una owoo.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41249338.mp3	29289d61ebabd27b9ba0a5cc0a9d32c19a2dfc1e68d311607336cf9d2448a770	Idʌñ duop ke eketọ edọñ keed ekoot mkpaeto.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41249339.mp3	2cff52f49763d99d7b52c8b13a2126cbd5ee1f890409e09709058e82711131b0	Ke akpatre ọbọọñ amaawuọ ke ekʌk ọmọ uyom ọnyʌñ odop mme ata mmeeñe.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41249432.mp3	3f3b52b50693b5666cc43fb344bbea2f8d3c528df718b32679395a7a12429d8e	Esop ke ikọd etefia owo isidịppeke ke ubọk keed ndutañña mmibaaha eñwan anaaba.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41249434.mp3	6b94b27bbf63294c424e3b88084bc9339ae47b8651f192552c317a54c7b7c8e1	Edet ọsʌk aka nwed ii ete aba ke nduọk odudu anam ñwed ition idaha ami.		2	0					ibb	
8a09e33c4a49220a3a9dd7f36d07454d7639bdf373ee0c6003fa79e4f39c9071d5539b5a130c56c896a1da2b23b23fcb276efc7b3d812ed6bc0a40d0307d1bf1	common_voice_ibb_41249612.mp3	24374991014235e02633758c593bfaff9834ff39426fc67ec83e2cff885e829a	Idooho owo ọdọọñ akam ọnọ okoedi.		2	0					ibb	
734d09292ff2e3956948751efe5d11c6531f341d03ebedac204496a9d8f7e6af7545468cb652906f2c4363f5d9a89ade78c5b827360814495654f47785a82abb	common_voice_ibb_41368855.mp3	1bfd4a9c18a090c6c907c1ef7f71d23615dc34db93b6c48771fa8529f74f3a14	Odo ibọọrọ akedo mm yịn mmi ifen eyop enyem añkak edikpi o.		2	0	thirties	female_feminine			ibb	
734d09292ff2e3956948751efe5d11c6531f341d03ebedac204496a9d8f7e6af7545468cb652906f2c4363f5d9a89ade78c5b827360814495654f47785a82abb	common_voice_ibb_41379133.mp3	1b3d009ba17f36c5e0c7da0e933de4e5ec2e9a71d3d887b7710bec6bfcd3fb2d	Usʌk owo emaefeeñe efaak usʌñ usʌk emaetañ eko ọmmọ ekebono ke idʌñ mfen.		2	0	thirties	female_feminine			ibb	
734d09292ff2e3956948751efe5d11c6531f341d03ebedac204496a9d8f7e6af7545468cb652906f2c4363f5d9a89ade78c5b827360814495654f47785a82abb	common_voice_ibb_41396774.mp3	032feffeab86f53673bb81b2a1d20b41b3b6cf65bab0a7a788b202898fc6bedf	Nduba udat itie nte ada iwuot ukara itam adot anie eti iwuot.		2	0	thirties	female_feminine			ibb	
734d09292ff2e3956948751efe5d11c6531f341d03ebedac204496a9d8f7e6af7545468cb652906f2c4363f5d9a89ade78c5b827360814495654f47785a82abb	common_voice_ibb_41396776.mp3	cfaa9eba58b3b8f6f2b38265381bdecfa66622f8cc5c667da81cc310ee997076	Se ikitịppe inọ udọnʌk ayakka mbʌk ikọd etefia odo idʌñ keed anieehe ebre barasuene.		3	0	thirties	female_feminine			ibb	
734d09292ff2e3956948751efe5d11c6531f341d03ebedac204496a9d8f7e6af7545468cb652906f2c4363f5d9a89ade78c5b827360814495654f47785a82abb	common_voice_ibb_41396779.mp3	627faf9d0ce666166c8a6deba25d77d912293782446de9a02b355ac25d87491a	Ubọọñ sọnde udọ odooho keed ke otu mbon ebọkkọke mkpa ke ikañ odo atañ ọnọ ọkọmbʌk ufọk utom usuan mbʌk ake ekebe ndise.		2	0	thirties	female_feminine			ibb	
734d09292ff2e3956948751efe5d11c6531f341d03ebedac204496a9d8f7e6af7545468cb652906f2c4363f5d9a89ade78c5b827360814495654f47785a82abb	common_voice_ibb_41396846.mp3	bf50be207b96ee6133847e6139b3818000f438c8397291a955aa869509fccadf	Usʌk ete enam se idʌñ ekebiooro afe amaabakka iba se inem owo udọñọ ke inua enye ke eseedia akpa.		2	0	thirties	female_feminine			ibb	
734d09292ff2e3956948751efe5d11c6531f341d03ebedac204496a9d8f7e6af7545468cb652906f2c4363f5d9a89ade78c5b827360814495654f47785a82abb	common_voice_ibb_41396847.mp3	c90f0f521c4f4096eec9f94b51f63e246c68d352ed717c23a19fe3b118067385	Amaadido se ekokonno eda ekịt koo.		2	0	thirties	female_feminine			ibb	
734d09292ff2e3956948751efe5d11c6531f341d03ebedac204496a9d8f7e6af7545468cb652906f2c4363f5d9a89ade78c5b827360814495654f47785a82abb	common_voice_ibb_41480116.mp3	4dae246c6526f7513c80fb9ef707b94ba68708dec0c8927a1e091439f2c3799e	Esed ikisʌhọke nsu daña ebooho ke nnʌñ ukod ifọnnọ idʌñ.		2	0	thirties	female_feminine			ibb	
